Year,Month,Region,Total Crime,Active Duty 1941-1947,Active Duty 1941 & Earlier,Active Duty 1947-1950,Active Duty 1950-1955,Active Duty 1955-1964,Active Duty 1964-1975,Active Duty 1975-1990,Active Duty 1990-2001,Active Duty 2001-Recent,Active Duty or Veteran,Carrying Cash,Born Abroad,Born in Territories,Born in US,Naturalized Citizen,Difficulties Concentrating,Difficulties Dressing,Difficulties Going Outside,Difficulties Hearing,Difficulties Seeing,Difficulties with Stairs,Employed,Hate Crime towards Disabled,Hate Crime towards Ethnicity,Hate Crime towards Gender,Hate Crime towards Race,Hate Crime towards Religion,Hate Crime towards Sexuality,High Income,Low Income,Middle Income,Worked in the past 2 Weeks,Worked in the past 6 Months,Worked in the past Week,Federal Employee,Non-Profit Employee,Private Employee,Self-employed,State Employee,Lived at Address 10-15 Years,Lived at Address 15+ Years,Lived at Address 5-10 Years,Lived at Address 0-5 Years,Living on a Reservation,Living at a Dormitory,Living at a House,Living at a NonPermanent Hotel,Living at a Permanent Hotel,Living at a Permanent Mobile Home,Works in Agriculture,Works in Construction,Works in Entertainment,Works in Finance,Works in Government,Works in Manufacturing,Works in Personal Services,Works in Professional Services,Works in Repair Services,Works in Retail Trade,Works in Transportation,Works in Wholesale Trade,Pregnant,Age 10-19,Age 20-29,Age 30-39,Age 40-49,Age 50-59,Age 60-69,Age 70+,Hispanic,AAPI,Native,Asian,Black,Multiracial,White,Associates Degree,Bachelors Degree,High School Degree,Less than High School,Masters Degree,Doctorate Degree,Professional Degree,Divorced,Married,Single,Separated,Widowed,College Student,Not a Student,K-12 Student,Trade Student,Vocational Student,Female,Male,Not Heterosexual Identifying,Works in City,Works in Rural Location,Works in Suburb
1996,11,Midwest,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,NA,NA,NA,NA,NA,NA,0,178,50,22,26,154,NA,NA,NA,NA,NA,18,27,29,97,NA,2,238,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,56,86,61,20,15,5,5,NA,NA,NA,NA,NA,NA,0,0,0,126,0,0,0,57,115,55,18,6,21,232,0,1,0,111,144,NA,97,10,36
1996,11,Northeast,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA,NA,0,112,62,11,12,125,NA,NA,NA,NA,NA,21,31,39,71,NA,6,189,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,26,52,69,32,9,9,19,NA,NA,NA,NA,NA,NA,0,0,0,92,0,0,0,29,111,47,7,7,18,180,0,0,0,85,116,NA,65,8,40
1996,11,South,463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,NA,NA,NA,NA,NA,NA,0,294,114,17,29,299,NA,NA,NA,NA,NA,46,50,58,159,NA,1,430,0,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,90,121,126,60,33,23,50,NA,NA,NA,NA,NA,NA,0,0,0,233,0,0,0,75,253,84,20,31,28,430,0,2,2,202,261,NA,206,17,58
1996,11,West,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,NA,NA,NA,NA,NA,0,251,80,15,26,199,NA,NA,NA,NA,NA,26,43,56,122,NA,2,348,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,63,94,109,40,26,21,74,NA,NA,NA,NA,NA,NA,0,0,0,164,0,0,0,64,193,72,16,16,33,320,0,3,3,149,212,NA,144,13,30
1996,12,Midwest,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,NA,NA,NA,NA,NA,NA,0,181,67,22,24,163,NA,NA,NA,NA,NA,26,33,39,89,NA,3,260,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,57,74,74,32,14,12,8,NA,NA,NA,NA,NA,NA,0,0,0,135,0,0,0,51,130,66,18,10,24,246,0,1,3,118,157,NA,107,10,42
1996,12,Northeast,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,NA,NA,0,113,64,14,18,120,NA,NA,NA,NA,NA,20,47,29,71,NA,3,192,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,26,55,51,38,10,18,10,NA,NA,NA,NA,NA,NA,0,0,0,84,0,0,0,27,123,30,4,12,17,178,0,1,0,74,125,NA,69,7,45
1996,12,South,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,NA,NA,NA,NA,NA,NA,0,286,110,21,32,286,NA,NA,NA,NA,NA,38,74,50,146,NA,1,391,0,0,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,72,119,118,65,37,18,45,NA,NA,NA,NA,NA,NA,0,0,0,223,0,0,0,82,238,67,24,19,32,393,0,1,2,173,260,NA,182,24,53
1996,12,West,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,NA,NA,NA,NA,NA,0,227,96,22,28,204,NA,NA,NA,NA,NA,20,38,57,139,NA,1,343,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,62,104,105,46,19,11,88,NA,NA,NA,NA,NA,NA,0,0,0,153,0,0,0,54,188,77,21,17,26,324,0,4,3,157,200,NA,152,15,24
1997,1,Midwest,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,0,151,59,19,24,131,NA,NA,NA,NA,NA,21,23,36,90,NA,3,226,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,49,66,67,28,7,13,4,NA,NA,NA,NA,NA,NA,0,0,0,107,0,0,0,50,114,59,9,9,24,212,0,4,2,116,126,NA,91,12,30
1997,1,Northeast,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA,NA,0,108,47,8,8,107,NA,NA,NA,NA,NA,28,28,31,52,NA,3,167,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24,40,60,33,8,10,10,NA,NA,NA,NA,NA,NA,0,0,0,75,0,0,0,26,99,38,8,5,12,161,0,0,1,72,104,NA,54,5,35
1997,1,South,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,NA,NA,NA,NA,NA,NA,0,239,104,10,24,245,NA,NA,NA,NA,NA,33,47,53,141,NA,1,341,0,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,58,109,112,48,28,23,33,NA,NA,NA,NA,NA,NA,0,0,0,183,0,0,0,63,193,72,21,32,17,355,0,4,0,148,233,NA,131,20,57
1997,1,West,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,NA,NA,NA,NA,NA,NA,0,233,83,22,30,200,NA,NA,NA,NA,NA,18,41,58,121,NA,0,319,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,66,99,89,42,22,9,72,NA,NA,NA,NA,NA,NA,0,0,0,142,0,0,0,64,162,86,16,8,25,306,0,4,0,163,173,NA,142,8,32
1997,2,Midwest,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,0,121,51,8,12,129,NA,NA,NA,NA,NA,11,34,23,75,NA,1,183,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,40,48,56,21,16,5,2,NA,NA,NA,NA,NA,NA,0,0,0,86,0,0,0,28,104,50,6,3,12,177,0,1,1,74,118,NA,78,16,19
1997,2,Northeast,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,0,97,61,10,12,119,NA,NA,NA,NA,NA,26,39,30,63,NA,3,180,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,55,59,36,11,9,13,NA,NA,NA,NA,NA,NA,0,0,0,87,0,0,0,34,100,36,14,7,17,169,0,1,1,79,112,NA,64,15,40
1997,2,South,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,NA,NA,NA,NA,NA,NA,0,251,113,19,23,250,NA,NA,NA,NA,NA,24,47,50,162,NA,0,378,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,81,107,119,48,24,20,50,NA,NA,NA,NA,NA,NA,0,0,0,170,0,0,0,58,228,63,31,22,25,372,0,4,1,160,245,NA,167,20,37
1997,2,West,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,NA,NA,NA,NA,0,204,69,19,20,182,NA,NA,NA,NA,NA,20,35,46,113,NA,0,290,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,58,71,99,43,13,8,62,NA,NA,NA,NA,NA,NA,0,0,0,128,0,0,0,52,159,61,15,10,25,271,0,2,0,128,172,NA,125,18,24
1997,3,Midwest,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,NA,NA,NA,NA,NA,0,152,56,16,20,150,NA,NA,NA,NA,NA,12,41,29,86,NA,0,225,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,40,67,59,37,18,11,7,NA,NA,NA,NA,NA,NA,0,0,0,129,0,0,0,42,121,46,12,15,7,228,0,0,1,107,130,NA,96,18,31
1997,3,Northeast,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA,NA,0,71,73,9,10,109,NA,NA,NA,NA,NA,24,38,36,50,NA,0,165,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21,35,45,43,14,10,10,NA,NA,NA,NA,NA,NA,0,0,0,82,0,0,0,14,96,33,14,12,11,159,0,0,0,78,92,NA,59,5,43
1997,3,South,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,NA,NA,NA,NA,NA,NA,0,264,100,12,20,270,NA,NA,NA,NA,NA,30,54,77,138,NA,0,372,0,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,73,105,118,60,23,21,52,NA,NA,NA,NA,NA,NA,0,0,0,201,0,0,0,67,226,66,21,25,20,377,0,2,1,155,250,NA,173,22,37
1997,3,West,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,NA,NA,NA,NA,NA,NA,0,171,95,13,22,178,NA,NA,NA,NA,NA,20,31,39,109,NA,0,275,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52,84,88,40,17,7,69,NA,NA,NA,NA,NA,NA,0,0,0,107,0,0,0,50,147,60,19,13,24,259,0,0,3,125,166,NA,134,20,18
1997,4,Midwest,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,NA,NA,NA,NA,NA,0,140,58,14,15,134,NA,NA,NA,NA,NA,17,36,39,66,NA,0,208,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,51,46,72,24,12,12,6,NA,NA,NA,NA,NA,NA,0,0,0,102,0,0,0,48,112,49,6,6,15,204,0,0,3,86,137,NA,82,14,20
1997,4,Northeast,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA,NA,0,104,42,6,8,103,NA,NA,NA,NA,NA,18,31,27,61,NA,3,165,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,28,36,44,26,20,15,15,NA,NA,NA,NA,NA,NA,0,0,0,87,0,0,0,27,82,40,8,16,17,155,0,1,0,76,98,NA,44,11,46
1997,4,South,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,NA,NA,NA,NA,NA,NA,0,253,92,20,29,231,NA,NA,NA,NA,NA,38,42,55,142,NA,0,343,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,62,106,113,53,24,14,40,NA,NA,NA,NA,NA,NA,0,0,0,166,0,0,0,74,211,57,19,15,15,352,0,1,2,167,209,NA,145,19,47
1997,4,West,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,NA,NA,NA,NA,NA,NA,0,191,66,17,25,164,NA,NA,NA,NA,NA,16,32,40,107,NA,0,281,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,46,85,87,36,19,13,57,NA,NA,NA,NA,NA,NA,0,0,0,121,0,0,0,55,150,57,16,10,22,266,0,1,0,124,165,NA,123,16,25
1997,5,Midwest,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA,NA,NA,NA,NA,NA,0,161,71,10,11,171,NA,NA,NA,NA,NA,25,47,35,93,NA,1,251,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,38,68,81,34,19,17,4,NA,NA,NA,NA,NA,NA,0,0,0,124,0,0,0,38,153,44,11,15,10,246,0,3,3,91,171,NA,92,9,45
1997,5,Northeast,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,0,82,57,13,16,96,NA,NA,NA,NA,NA,18,29,23,55,NA,3,155,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,22,37,40,30,21,11,12,NA,NA,NA,NA,NA,NA,0,0,0,69,0,0,0,19,79,29,20,15,14,150,0,0,0,73,91,NA,47,8,36
1997,5,South,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,NA,NA,NA,NA,NA,0,245,124,19,34,237,NA,NA,NA,NA,NA,41,47,59,138,NA,1,376,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,65,106,114,64,27,19,40,NA,NA,NA,NA,NA,NA,0,0,0,182,0,0,0,61,225,70,19,24,27,367,0,1,3,150,251,NA,150,13,47
1997,5,West,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,NA,NA,NA,NA,NA,NA,0,223,79,24,26,190,NA,NA,NA,NA,NA,29,37,43,119,NA,0,311,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,59,88,91,45,18,21,71,NA,NA,NA,NA,NA,NA,0,0,0,142,0,0,0,37,171,73,23,22,26,301,0,0,0,136,194,NA,130,23,26
1997,6,Midwest,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,NA,NA,NA,NA,NA,NA,0,158,58,6,14,156,NA,NA,NA,NA,NA,16,33,36,90,NA,2,230,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,48,79,62,25,16,8,8,NA,NA,NA,NA,NA,NA,0,0,0,113,0,0,0,36,137,45,16,9,16,224,0,0,3,106,139,NA,84,18,23
1997,6,Northeast,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA,NA,0,108,55,13,18,115,NA,NA,NA,NA,NA,16,40,31,62,NA,2,186,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,37,41,50,37,13,9,15,NA,NA,NA,NA,NA,NA,0,0,0,83,0,0,0,30,94,47,5,13,12,173,0,2,0,87,102,NA,63,8,48
1997,6,South,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,NA,NA,NA,NA,NA,0,233,84,16,25,236,NA,NA,NA,NA,NA,24,48,44,128,NA,0,320,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,62,108,85,58,20,17,38,NA,NA,NA,NA,NA,NA,0,0,0,166,0,0,0,53,204,69,14,14,24,328,0,1,2,153,203,NA,146,20,46
1997,6,West,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,NA,NA,NA,NA,NA,NA,0,215,85,17,24,215,NA,NA,NA,NA,NA,19,32,43,125,NA,0,306,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,77,97,73,38,20,14,62,NA,NA,NA,NA,NA,NA,0,0,0,122,0,0,0,58,166,74,18,9,42,279,0,4,0,141,186,NA,151,21,30
1997,7,Midwest,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,NA,NA,NA,NA,NA,NA,0,173,78,13,21,178,NA,NA,NA,NA,NA,25,35,43,100,NA,1,274,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,62,66,84,38,18,12,9,NA,NA,NA,NA,NA,NA,0,0,0,140,0,0,0,61,146,54,13,12,16,268,0,0,1,120,167,NA,90,18,40
1997,7,Northeast,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA,NA,0,127,62,12,18,143,NA,NA,NA,NA,NA,35,40,32,63,NA,5,219,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,52,45,64,35,19,9,17,NA,NA,NA,NA,NA,NA,0,0,0,105,0,0,0,31,105,59,14,17,22,194,0,1,6,111,115,NA,82,15,44
1997,7,South,406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,NA,NA,NA,NA,NA,NA,0,276,91,18,25,285,NA,NA,NA,NA,NA,26,52,51,142,NA,2,361,0,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,70,112,116,57,22,17,55,NA,NA,NA,NA,NA,NA,0,0,0,196,0,0,0,70,221,72,18,23,27,371,0,1,3,167,239,NA,164,34,47
1997,7,West,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,NA,NA,NA,NA,NA,NA,0,192,82,21,24,178,NA,NA,NA,NA,NA,17,35,33,124,NA,1,275,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,56,97,72,34,12,20,71,NA,NA,NA,NA,NA,NA,0,0,0,121,0,0,0,48,152,65,14,15,31,256,0,3,3,123,172,NA,115,26,25
1997,8,Midwest,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,NA,NA,NA,NA,NA,NA,0,173,70,22,29,170,NA,NA,NA,NA,NA,15,37,42,88,NA,3,252,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,53,74,70,34,16,10,6,NA,NA,NA,NA,NA,NA,0,0,0,119,0,0,0,47,137,59,8,14,17,237,0,3,6,93,172,NA,91,19,46
1997,8,Northeast,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,NA,NA,NA,NA,NA,NA,0,108,70,19,24,146,NA,NA,NA,NA,NA,24,43,36,71,NA,3,206,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36,50,52,46,16,12,7,NA,NA,NA,NA,NA,NA,0,0,0,106,0,0,0,28,107,47,17,14,15,195,0,0,2,98,115,NA,72,13,63
1997,8,South,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,0,275,101,24,29,268,NA,NA,NA,NA,NA,44,45,51,133,NA,5,371,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,72,116,109,57,25,23,44,NA,NA,NA,NA,NA,NA,0,0,0,212,0,0,0,62,231,64,25,30,39,369,0,2,0,172,240,NA,156,28,52
1997,8,West,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,NA,NA,NA,NA,0,191,76,22,25,221,NA,NA,NA,NA,NA,27,44,42,133,NA,2,304,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,65,89,91,37,17,19,43,NA,NA,NA,NA,NA,NA,0,0,0,126,0,0,0,49,179,66,11,15,23,297,0,0,1,130,195,NA,167,26,20
1997,9,Midwest,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,NA,NA,NA,NA,NA,NA,0,158,64,14,18,167,NA,NA,NA,NA,NA,21,28,39,92,NA,4,240,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,45,83,65,29,8,13,4,NA,NA,NA,NA,NA,NA,0,0,0,112,0,0,0,40,123,62,5,14,22,216,0,0,5,108,141,NA,105,14,35
1997,9,Northeast,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,0,106,60,12,18,128,NA,NA,NA,NA,NA,21,23,33,77,NA,7,183,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,29,46,62,30,10,9,14,NA,NA,NA,NA,NA,NA,0,0,0,95,0,0,0,28,97,42,18,10,22,169,0,2,2,83,112,NA,63,10,50
1997,9,South,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,NA,NA,NA,NA,NA,NA,0,275,80,21,32,255,NA,NA,NA,NA,NA,43,47,39,127,NA,4,346,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,76,94,128,39,22,20,49,NA,NA,NA,NA,NA,NA,0,0,0,198,0,0,0,60,216,66,29,18,28,358,0,1,2,160,230,NA,168,23,51
1997,9,West,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,NA,NA,NA,NA,NA,NA,0,211,87,20,22,208,NA,NA,NA,NA,NA,32,28,58,112,NA,1,328,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,62,104,99,40,16,16,65,NA,NA,NA,NA,NA,NA,0,0,0,130,0,0,0,60,181,66,17,17,37,303,0,1,1,165,179,NA,141,16,28
1997,10,Midwest,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,NA,NA,NA,NA,0,181,70,15,19,170,NA,NA,NA,NA,NA,19,37,38,107,NA,4,263,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,49,79,76,35,20,12,8,NA,NA,NA,NA,NA,NA,0,0,0,145,0,0,0,45,151,48,14,18,25,243,0,6,1,103,174,NA,100,24,34
1997,10,Northeast,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,0,84,80,9,9,124,NA,NA,NA,NA,NA,27,37,25,64,NA,1,185,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,47,66,28,17,7,10,NA,NA,NA,NA,NA,NA,0,0,0,67,0,0,0,38,107,27,6,9,14,170,0,0,1,86,101,NA,48,15,47
1997,10,South,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,NA,NA,NA,NA,NA,NA,0,243,99,22,35,236,NA,NA,NA,NA,NA,23,43,58,134,NA,0,355,0,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,75,91,95,66,33,19,48,NA,NA,NA,NA,NA,NA,0,0,0,177,0,0,0,62,221,67,21,14,24,350,0,2,2,150,235,NA,155,24,42
1997,10,West,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,NA,NA,NA,NA,NA,NA,0,202,82,20,22,180,NA,NA,NA,NA,NA,32,26,55,108,NA,2,293,1,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,44,82,94,54,14,19,62,NA,NA,NA,NA,NA,NA,0,0,0,129,0,0,0,67,154,63,15,11,24,280,0,2,5,145,168,NA,109,21,31
1997,11,Midwest,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,NA,NA,NA,NA,NA,NA,0,166,71,17,20,153,NA,NA,NA,NA,NA,24,34,32,88,NA,5,237,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,52,69,71,40,12,12,9,NA,NA,NA,NA,NA,NA,0,0,0,134,0,0,0,68,127,44,8,15,18,239,0,4,1,101,162,NA,96,15,37
1997,11,Northeast,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,0,68,52,3,3,100,NA,NA,NA,NA,NA,15,36,27,42,NA,3,145,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,24,38,43,25,9,8,17,NA,NA,NA,NA,NA,NA,0,0,0,56,0,0,0,11,87,30,13,9,12,137,0,0,1,61,89,NA,46,8,34
