,Region,Year,Month,Male,Female,Age 10-19,Age 20-29,Age 30-39,Age 40-49,Age 50-59,Age 60-69,Age 70+,AAPI,Native,Asian,Black,White,Hispanic,Total
406,Midwest,2009,October,3.01e-06,8.84e-07,6.29e-07,1.08e-06,5.84e-07,7.04e-07,3.6e-07,1.35e-07,2.4e-07,0.0,0.0,1.5e-08,2.4e-06,1.45e-06,3e-08,3.9101962749384e-06
407,Midwest,2009,September,2.85e-06,8.54e-07,5.54e-07,1.18e-06,8.99e-07,3.9e-07,1.8e-07,1.5e-07,1.2e-07,0.0,0.0,3e-08,2.19e-06,1.42e-06,0.0,3.70045433412155e-06
408,Midwest,2010,April,3.31e-06,7.61e-07,5.67e-07,1.55e-06,9.26e-07,3.28e-07,3.43e-07,1.34e-07,7.47e-08,0.0,2.99e-08,0.0,2.79e-06,1.24e-06,0.0,4.09101859429919e-06
409,Midwest,2010,August,3.09e-06,6.42e-07,3.73e-07,1.31e-06,8.81e-07,4.63e-07,2.84e-07,1.64e-07,8.96e-08,0.0,1.49e-08,1.49e-08,2.27e-06,1.4e-06,0.0,3.74761256745802e-06
410,Midwest,2010,December,2.58e-06,7.02e-07,3.88e-07,1.06e-06,6.87e-07,4.93e-07,2.84e-07,1.05e-07,5.97e-08,0.0,5.97e-08,0.0,1.97e-06,1.22e-06,1.49e-08,3.28476077933935e-06
411,Midwest,2010,February,1.88e-06,6.12e-07,4.48e-07,6.87e-07,3.43e-07,3.28e-07,3.28e-07,8.96e-08,8.96e-08,0.0,4.48e-08,1.49e-08,1.37e-06,1.03e-06,1.49e-08,2.49343303273084e-06
412,Midwest,2010,January,2.43e-06,8.21e-07,4.78e-07,9.41e-07,6.27e-07,5.08e-07,3.73e-07,1.19e-07,1.19e-07,0.0,2.99e-08,0.0,2.02e-06,1.19e-06,1.49e-08,3.25489936638367e-06
413,Midwest,2010,July,3.49e-06,8.36e-07,5.82e-07,1.52e-06,9.7e-07,4.48e-07,3.14e-07,1.49e-07,2.24e-07,0.0,4.48e-08,1.49e-08,2.55e-06,1.61e-06,0.0,4.35977105475592e-06
414,Midwest,2010,June,3.17e-06,4.78e-07,5.82e-07,1.27e-06,6.87e-07,4.93e-07,3.28e-07,1.34e-07,8.96e-08,0.0,2.99e-08,0.0,2.52e-06,1.06e-06,1.49e-08,3.64309766614278e-06
415,Midwest,2010,March,2.69e-06,7.91e-07,3.43e-07,1.18e-06,7.76e-07,4.78e-07,2.24e-07,7.47e-08,1.49e-07,0.0,1.49e-08,0.0,2.02e-06,1.42e-06,0.0,3.49379064572753e-06
416,Midwest,2010,May,3.03e-06,6.87e-07,4.48e-07,1.43e-06,8.21e-07,4.33e-07,1.64e-07,1.05e-07,1.79e-07,0.0,2.99e-08,0.0,2.19e-06,1.45e-06,0.0,3.7326818677803e-06
417,Midwest,2010,November,2.61e-06,7.32e-07,4.63e-07,1.31e-06,5.38e-07,4.33e-07,2.69e-07,1.49e-07,8.96e-08,0.0,2.99e-08,0.0,2.33e-06,9.41e-07,0.0,3.34448360279764e-06
418,Midwest,2010,October,2.81e-06,7.17e-07,4.48e-07,1.13e-06,7.76e-07,4.93e-07,2.84e-07,1.34e-07,1.49e-07,0.0,1.49e-08,0.0,2.25e-06,1.22e-06,0.0,3.53858275412621e-06
419,Midwest,2010,September,2.51e-06,5.67e-07,3.43e-07,1.02e-06,5.67e-07,4.18e-07,3.28e-07,1.05e-07,5.97e-08,0.0,0.0,2.99e-08,1.79e-06,1.16e-06,0.0,3.07573086947973e-06
420,Midwest,2011,April,3.07e-06,7.59e-07,4.91e-07,1.15e-06,8.49e-07,4.91e-07,4.02e-07,1.34e-07,1.34e-07,0.0,1.49e-08,2.98e-08,2.29e-06,1.41e-06,0.0,3.82644208604629e-06
421,Midwest,2011,August,3.08e-06,1.04e-06,5.96e-07,1.37e-06,8.49e-07,6.1e-07,2.98e-07,7.44e-08,1.19e-07,0.0,4.47e-08,1.49e-08,2.65e-06,1.35e-06,2.98e-08,4.15399675936817e-06
422,Midwest,2011,December,2.65e-06,6.1e-07,4.17e-07,9.68e-07,8.93e-07,4.47e-07,1.79e-07,1.19e-07,8.93e-08,0.0,1.49e-08,1.49e-08,2.1e-06,1.12e-06,1.49e-08,3.30533215743567e-06
423,Midwest,2011,February,1.89e-06,6.55e-07,2.83e-07,8.34e-07,5.21e-07,3.57e-07,2.23e-07,1.04e-07,7.44e-08,0.0,1.49e-08,2.98e-08,1.49e-06,9.98e-07,2.98e-08,2.54600006090107e-06
424,Midwest,2011,January,2.69e-06,7.74e-07,3.87e-07,9.83e-07,7.3e-07,5.06e-07,3.42e-07,1.04e-07,1.19e-07,0.0,7.44e-08,4.47e-08,1.71e-06,1.59e-06,1.49e-08,3.48399844930958e-06
425,Midwest,2011,July,3.14e-06,7.89e-07,5.21e-07,1.27e-06,8.49e-07,4.62e-07,4.62e-07,1.04e-07,1.04e-07,0.0,2.98e-08,1.49e-08,2.47e-06,1.4e-06,1.49e-08,3.93066403922616e-06
426,Midwest,2011,June,3.22e-06,6.4e-07,5.51e-07,1.37e-06,7.44e-07,5.36e-07,2.98e-07,1.19e-07,5.96e-08,0.0,1.49e-08,2.98e-08,2.52e-06,1.28e-06,0.0,3.85621978809493e-06
427,Midwest,2011,March,2.64e-06,6.25e-07,5.21e-07,1.04e-06,5.66e-07,4.17e-07,2.68e-07,1.04e-07,1.19e-07,0.0,1.49e-08,1.49e-08,1.82e-06,1.38e-06,0.0,3.26066557931291e-06
428,Midwest,2011,May,2.86e-06,7.3e-07,4.47e-07,1.24e-06,7.15e-07,5.36e-07,2.83e-07,1.04e-07,1.19e-07,0.0,1.49e-08,1.49e-08,2.34e-06,1.18e-06,1.49e-08,3.5882204381796e-06
429,Midwest,2011,November,2.62e-06,6.1e-07,3.13e-07,1.03e-06,7.44e-07,3.28e-07,4.02e-07,2.23e-07,1.19e-07,0.0,1.49e-08,2.98e-08,2.14e-06,1.04e-06,0.0,3.24577671964333e-06
430,Midwest,2011,October,3.07e-06,6.1e-07,3.87e-07,1.41e-06,7.15e-07,4.47e-07,3.72e-07,1.04e-07,1.19e-07,0.0,4.47e-08,2.98e-08,2.2e-06,1.37e-06,1.49e-08,3.67755356272443e-06
431,Midwest,2011,September,3.23e-06,8.19e-07,5.36e-07,1.49e-06,7e-07,5.66e-07,3.13e-07,1.04e-07,1.19e-07,0.0,2.98e-08,2.98e-08,2.53e-06,1.44e-06,1.49e-08,4.04977482946447e-06
432,Midwest,2012,April,2.61e-06,7.87e-07,3.56e-07,1.2e-06,5.79e-07,5.05e-07,3.12e-07,8.91e-08,2.23e-07,0.0,1.48e-08,1.48e-08,2.03e-06,1.31e-06,1.48e-08,3.41507792528962e-06
433,Midwest,2012,August,3.58e-06,7.57e-07,5.79e-07,1.56e-06,6.98e-07,5.2e-07,4.01e-07,2.52e-07,1.19e-07,0.0,0.0,5.94e-08,2.72e-06,1.48e-06,7.42e-08,4.35051027875198e-06
434,Midwest,2012,December,2.79e-06,9.65e-07,2.82e-07,1.38e-06,7.57e-07,5.2e-07,3.27e-07,1.34e-07,1.48e-07,0.0,1.48e-08,5.94e-08,2.24e-06,1.37e-06,5.94e-08,3.75658507650104e-06
435,Midwest,2012,February,2e-06,6.53e-07,4.01e-07,7.87e-07,4.31e-07,3.71e-07,3.56e-07,4.45e-08,5.94e-08,0.0,1.48e-08,2.97e-08,1.48e-06,1.13e-06,1.48e-08,2.6578225221176e-06
436,Midwest,2012,January,2.85e-06,8.76e-07,5.2e-07,1.17e-06,6.98e-07,5.49e-07,3.27e-07,1.78e-07,1.19e-07,0.0,0.0,2.97e-08,2.33e-06,1.35e-06,2.97e-08,3.74173694193629e-06
437,Midwest,2012,July,3.28e-06,1.13e-06,7.72e-07,1.41e-06,9.65e-07,5.49e-07,2.82e-07,7.42e-08,1.19e-07,0.0,4.45e-08,2.97e-08,2.79e-06,1.5e-06,0.0,4.40990277975362e-06
438,Midwest,2012,June,2.88e-06,7.28e-07,5.35e-07,1.2e-06,7.13e-07,5.05e-07,3.27e-07,7.42e-08,1.19e-07,0.0,4.45e-08,1.48e-08,2.26e-06,1.28e-06,2.97e-08,3.60810372071052e-06
439,Midwest,2012,March,2.6e-06,7.28e-07,3.56e-07,1.22e-06,6.24e-07,4.01e-07,3.56e-07,8.91e-08,1.34e-07,0.0,2.97e-08,2.97e-08,2.08e-06,1.19e-06,0.0,3.32598908416967e-06
440,Midwest,2012,May,3.21e-06,8.61e-07,5.79e-07,1.31e-06,8.61e-07,5.49e-07,2.82e-07,2.08e-07,5.94e-08,0.0,1.48e-08,2.97e-08,2.79e-06,1.2e-06,2.97e-08,4.08324398136931e-06
441,Midwest,2012,November,3.31e-06,6.09e-07,5.64e-07,1.38e-06,6.53e-07,5.79e-07,3.42e-07,1.34e-07,1.04e-07,0.0,1.48e-08,0.0,2.36e-06,1.53e-06,2.97e-08,3.93476267430359e-06
442,Midwest,2012,October,2.84e-06,5.94e-07,3.86e-07,1.25e-06,8.17e-07,3.12e-07,2.97e-07,5.94e-08,1.63e-07,0.0,1.48e-08,7.42e-08,2.26e-06,1.04e-06,1.48e-08,3.44477420412124e-06
443,Midwest,2012,September,3.37e-06,6.53e-07,4.75e-07,1.56e-06,8.02e-07,5.35e-07,4.01e-07,4.45e-08,7.42e-08,0.0,4.45e-08,1.48e-08,2.54e-06,1.37e-06,1.48e-08,4.02385146118863e-06
444,Midwest,2013,April,2.65e-06,7.69e-07,2.81e-07,1.17e-06,8.29e-07,4.74e-07,2.52e-07,1.48e-07,1.18e-07,0.0,1.48e-08,1.48e-08,2e-06,1.38e-06,2.96e-08,3.43313902556779e-06
445,Midwest,2013,August,3.34e-06,7.55e-07,4.88e-07,1.49e-06,9.03e-07,3.4e-07,4.14e-07,1.18e-07,1.04e-07,0.0,4.44e-08,4.44e-08,2.63e-06,1.24e-06,7.4e-08,4.09904824766666e-06
446,Midwest,2013,December,3.03e-06,6.22e-07,2.81e-07,1.35e-06,9.17e-07,4.74e-07,3.11e-07,5.92e-08,1.48e-07,0.0,7.4e-08,0.0,2.31e-06,1.23e-06,2.96e-08,3.66990679983843e-06
447,Midwest,2013,February,1.78e-06,8.73e-07,2.52e-07,7.69e-07,5.92e-07,4.59e-07,1.92e-07,1.18e-07,7.4e-08,0.0,4.44e-08,2.96e-08,1.42e-06,1.15e-06,2.96e-08,2.64884537315408e-06
448,Midwest,2013,January,3.15e-06,6.22e-07,4.88e-07,1.2e-06,8.14e-07,5.18e-07,2.81e-07,1.48e-07,1.92e-07,0.0,5.92e-08,0.0,2.32e-06,1.38e-06,7.4e-08,3.77349268344004e-06
449,Midwest,2013,July,4.05e-06,7.55e-07,5.33e-07,2.03e-06,8.73e-07,5.62e-07,3.11e-07,1.18e-07,2.07e-07,0.0,2.96e-08,2.96e-08,3.27e-06,1.38e-06,5.92e-08,4.80935092908258e-06
450,Midwest,2013,June,3.15e-06,7.99e-07,5.33e-07,1.38e-06,8.73e-07,4.44e-07,3.26e-07,1.18e-07,1.04e-07,0.0,1.48e-08,5.92e-08,2.49e-06,1.35e-06,7.4e-08,3.96586643867728e-06
451,Midwest,2013,March,2.26e-06,7.69e-07,3.26e-07,9.77e-07,4.88e-07,5.77e-07,2.52e-07,8.88e-08,1.63e-07,0.0,2.96e-08,4.44e-08,1.67e-06,1.26e-06,2.96e-08,3.03359327954833e-06
452,Midwest,2013,May,2.63e-06,6.66e-07,5.92e-07,1.11e-06,5.62e-07,4.14e-07,3.26e-07,1.04e-07,7.4e-08,0.0,0.0,2.96e-08,2.19e-06,1.07e-06,4.44e-08,3.31475511752137e-06
453,Midwest,2013,November,2.4e-06,7.99e-07,3.4e-07,1.04e-06,9.17e-07,3.26e-07,2.07e-07,1.33e-07,1.33e-07,0.0,1.48e-08,2.96e-08,1.85e-06,1.24e-06,2.96e-08,3.22596717712284e-06
454,Midwest,2013,October,2.84e-06,6.66e-07,3.11e-07,1.15e-06,7.84e-07,4.29e-07,3.85e-07,1.33e-07,1.78e-07,0.0,2.96e-08,1.48e-08,2.04e-06,1.39e-06,2.96e-08,3.52192694734991e-06
455,Midwest,2013,September,2.89e-06,7.4e-07,5.33e-07,1.32e-06,6.81e-07,3.7e-07,3.26e-07,1.04e-07,1.48e-07,0.0,0.0,7.4e-08,2.44e-06,1.05e-06,1.48e-08,3.62551284628015e-06
456,Midwest,2014,April,2.52e-06,7.53e-07,4.57e-07,1.09e-06,5.31e-07,4.87e-07,3.1e-07,1.33e-07,1.03e-07,0.0,0.0,4.43e-08,2.21e-06,1e-06,1.48e-08,3.29075094243936e-06
457,Midwest,2014,August,3.34e-06,6.2e-07,5.61e-07,1.45e-06,7.23e-07,3.98e-07,3.69e-07,1.03e-07,1.33e-07,0.0,2.95e-08,2.95e-08,2.54e-06,1.3e-06,4.43e-08,3.96955920654962e-06
458,Midwest,2014,December,3.05e-06,7.38e-07,5.61e-07,1.43e-06,6.79e-07,4.28e-07,3.25e-07,1.18e-07,8.85e-08,0.0,2.95e-08,1.48e-08,2.49e-06,1.21e-06,4.43e-08,3.82199223170325e-06
459,Midwest,2014,February,1.82e-06,6.35e-07,2.07e-07,7.67e-07,4.43e-07,3.98e-07,2.66e-07,1.18e-07,1.03e-07,0.0,2.95e-08,0.0,1.09e-06,1.33e-06,4.43e-08,2.44961832369031e-06
460,Midwest,2014,January,2.45e-06,4.87e-07,3.84e-07,9.74e-07,5.16e-07,3.25e-07,2.51e-07,1.77e-07,1.03e-07,0.0,1.48e-08,0.0,1.56e-06,1.31e-06,2.95e-08,2.95134663748039e-06
461,Midwest,2014,July,2.89e-06,8.71e-07,5.9e-07,1.15e-06,6.79e-07,6.64e-07,3.39e-07,2.95e-08,1.77e-07,0.0,4.43e-08,5.9e-08,2.41e-06,1.25e-06,1.48e-08,3.77772213513625e-06
462,Midwest,2014,June,2.92e-06,6.49e-07,4.28e-07,1.25e-06,8.56e-07,3.69e-07,3.1e-07,1.48e-07,1.62e-07,0.0,0.0,4.43e-08,2.29e-06,1.25e-06,5.9e-08,3.60064172882571e-06
463,Midwest,2014,March,2.52e-06,5.61e-07,3.98e-07,9.44e-07,6.94e-07,3.39e-07,2.66e-07,1.03e-07,1.33e-07,0.0,2.95e-08,4.43e-08,1.65e-06,1.34e-06,2.95e-08,3.08415703127513e-06
464,Midwest,2014,May,3.01e-06,7.38e-07,3.54e-07,1.08e-06,9e-07,5.9e-07,4.13e-07,1.92e-07,1.33e-07,0.0,1.48e-08,0.0,2.27e-06,1.4e-06,1.48e-08,3.76296543584506e-06
465,Midwest,2014,November,2.73e-06,7.53e-07,3.54e-07,1.31e-06,6.2e-07,4.57e-07,3.84e-07,8.85e-08,1.18e-07,0.0,5.9e-08,4.43e-08,2.1e-06,1.22e-06,4.43e-08,3.5268582169045e-06
466,Midwest,2014,October,2.6e-06,8.85e-07,2.36e-07,1.25e-06,7.82e-07,4.57e-07,2.36e-07,1.33e-07,2.36e-07,0.0,5.9e-08,2.95e-08,2.12e-06,1.21e-06,5.9e-08,3.49734481070052e-06
467,Midwest,2014,September,3.04e-06,7.67e-07,5.02e-07,1.34e-06,6.64e-07,5.76e-07,3.39e-07,7.38e-08,1.48e-07,0.0,7.38e-08,2.95e-08,2.29e-06,1.4e-06,8.85e-08,3.80723553306534e-06
468,Midwest,2015,April,2.7e-06,7.81e-07,3.98e-07,1.46e-06,7.37e-07,3.09e-07,2.36e-07,7.37e-08,1.03e-07,0.0,1.47e-08,0.0,2.34e-06,1.09e-06,0.0,3.49115718237371e-06
469,Midwest,2015,August,3.87e-06,8.4e-07,5.01e-07,1.81e-06,9.43e-07,5.16e-07,4.71e-07,1.62e-07,1.33e-07,0.0,1.47e-08,0.0,3.2e-06,1.47e-06,0.0,4.72852642286223e-06
470,Midwest,2015,December,2.96e-06,6.78e-07,5.3e-07,1.15e-06,8.4e-07,3.98e-07,2.21e-07,1.91e-07,1.77e-07,0.0,4.42e-08,5.89e-08,2.49e-06,1.03e-06,2.95e-08,3.65319371772058e-06
471,Midwest,2015,February,1.83e-06,7.51e-07,2.36e-07,7.51e-07,5.74e-07,3.54e-07,2.65e-07,1.47e-07,8.84e-08,0.0,2.95e-08,1.47e-08,1.27e-06,1.25e-06,2.95e-08,2.57785985623726e-06
472,Midwest,2015,January,2.84e-06,7.51e-07,5.16e-07,1.21e-06,7.81e-07,4.12e-07,1.91e-07,1.18e-07,1.62e-07,0.0,1.47e-08,1.47e-08,2.22e-06,1.3e-06,5.89e-08,3.60900193785621e-06
473,Midwest,2015,July,3.51e-06,6.63e-07,5.01e-07,1.47e-06,9.13e-07,4.42e-07,3.09e-07,2.06e-07,1.77e-07,0.0,0.0,1.47e-08,2.98e-06,1.16e-06,5.89e-08,4.1687643370261e-06
474,Midwest,2015,June,3.23e-06,1.1e-06,5.45e-07,1.74e-06,7.37e-07,5.89e-07,3.39e-07,1.77e-07,8.84e-08,0.0,1.03e-07,5.89e-08,2.71e-06,1.41e-06,4.42e-08,4.33080076257591e-06
475,Midwest,2015,March,2.84e-06,8.99e-07,4.27e-07,1.28e-06,6.19e-07,5.01e-07,3.83e-07,2.06e-07,1.91e-07,0.0,1.47e-08,5.89e-08,2.19e-06,1.46e-06,1.47e-08,3.75630786284673e-06
476,Midwest,2015,May,3.33e-06,9.72e-07,5.45e-07,1.52e-06,9.13e-07,4.86e-07,3.54e-07,1.33e-07,1.03e-07,0.0,5.89e-08,2.95e-08,2.53e-06,1.65e-06,1.33e-07,4.30133959632778e-06
477,Midwest,2015,November,3.23e-06,7.51e-07,3.09e-07,1.44e-06,8.99e-07,5.45e-07,2.8e-07,1.33e-07,1.33e-07,0.0,2.95e-08,4.42e-08,2.37e-06,1.5e-06,8.84e-08,3.97726670942479e-06
478,Midwest,2015,October,3.24e-06,7.51e-07,5.16e-07,1.12e-06,9.87e-07,5.45e-07,3.39e-07,1.47e-07,1.47e-07,0.0,4.42e-08,4.42e-08,2.49e-06,1.37e-06,5.89e-08,3.99199729743114e-06
479,Midwest,2015,September,3.65e-06,8.99e-07,6.63e-07,1.46e-06,9.28e-07,6.92e-07,3.54e-07,1.77e-07,1.33e-07,0.0,1.47e-07,1.47e-08,2.81e-06,1.56e-06,1.33e-07,4.56649006175846e-06
480,Midwest,2016,April,3.45e-06,1.1e-06,4.85e-07,1.41e-06,1.12e-06,5.59e-07,4.26e-07,2.21e-07,1.32e-07,0.0,7.35e-08,1.47e-08,2.73e-06,1.71e-06,2.5e-07,4.5722968751226e-06
481,Midwest,2016,August,4.76e-06,1.22e-06,5.15e-07,2.41e-06,1.35e-06,5.59e-07,5.29e-07,2.65e-07,1.32e-07,0.0,1.47e-08,1.47e-08,3.73e-06,2.21e-06,3.23e-07,6.01308062635448e-06
482,Midwest,2016,December,3.97e-06,8.97e-07,6.03e-07,1.69e-06,7.94e-07,7.35e-07,5.15e-07,2.5e-07,1.32e-07,0.0,2.94e-08,0.0,2.94e-06,1.85e-06,2.35e-07,4.86633454389928e-06
483,Midwest,2016,February,2.28e-06,8.67e-07,3.82e-07,1.06e-06,7.06e-07,3.09e-07,2.65e-07,2.21e-07,1.03e-07,0.0,1.47e-08,2.94e-08,1.53e-06,1.48e-06,2.35e-07,3.14621295487094e-06
484,Midwest,2016,January,3.34e-06,8.38e-07,4.41e-07,1.62e-06,9.41e-07,3.82e-07,3.68e-07,1.47e-07,1.03e-07,0.0,2.94e-08,2.94e-08,2.59e-06,1.47e-06,1.91e-07,4.17534588507428e-06
485,Midwest,2016,July,3.98e-06,1.21e-06,5.88e-07,1.68e-06,1.09e-06,7.79e-07,4.7e-07,2.06e-07,2.35e-07,0.0,1.47e-08,0.0,3.47e-06,1.65e-06,1.18e-07,5.18977587980552e-06
486,Midwest,2016,June,3.82e-06,9.41e-07,6.32e-07,1.81e-06,1.06e-06,4.7e-07,3.38e-07,2.06e-07,1.03e-07,0.0,2.94e-08,4.41e-08,3.01e-06,1.62e-06,1.03e-07,4.7781232524554e-06
487,Midwest,2016,March,3.12e-06,8.53e-07,4.56e-07,1.46e-06,6.17e-07,5.15e-07,4.12e-07,1.91e-07,1.18e-07,0.0,1.47e-08,2.94e-08,2.26e-06,1.63e-06,2.21e-07,3.96951938389599e-06
488,Midwest,2016,May,3.79e-06,1.01e-06,5.29e-07,1.78e-06,9.26e-07,6.47e-07,5e-07,7.35e-08,1.32e-07,0.0,4.41e-08,1.47e-08,3.16e-06,1.53e-06,2.79e-07,4.82222889926102e-06
489,Midwest,2016,November,4.28e-06,9.12e-07,6.76e-07,1.71e-06,1.16e-06,5.29e-07,5.44e-07,1.91e-07,2.06e-07,0.0,5.88e-08,4.41e-08,3.09e-06,2e-06,4.26e-07,5.2485833841651e-06
490,Midwest,2016,October,4.47e-06,1.19e-06,5.59e-07,2.09e-06,1.25e-06,6.91e-07,4.85e-07,2.21e-07,1.91e-07,0.0,4.41e-08,2.94e-08,3.32e-06,2.21e-06,3.53e-07,5.67493768751315e-06
491,Midwest,2016,September,3.98e-06,9.26e-07,6.17e-07,2.09e-06,9.85e-07,5e-07,3.53e-07,1.76e-07,1.62e-07,0.0,7.35e-08,0.0,3.35e-06,1.48e-06,2.65e-07,4.95454582778397e-06
492,Midwest,2017,April,3.92e-06,6.46e-07,5.58e-07,1.5e-06,1.01e-06,5.28e-07,4.84e-07,2.05e-07,1.17e-07,0.0,2.93e-08,2.93e-08,2.89e-06,1.57e-06,1.76e-07,4.5627601235507e-06
493,Midwest,2017,August,4.68e-06,9.98e-07,5.58e-07,2.24e-06,1.2e-06,5.72e-07,5.58e-07,1.61e-07,1.47e-07,0.0,7.34e-08,1.47e-08,3.55e-06,1.98e-06,4.84e-07,5.69244349851424e-06
494,Midwest,2017,December,3.49e-06,8.36e-07,4.99e-07,1.42e-06,1.03e-06,4.55e-07,5.28e-07,1.91e-07,1.17e-07,0.0,2.93e-08,0.0,2.66e-06,1.63e-06,2.49e-07,4.32802056099769e-06
495,Midwest,2017,February,2.77e-06,8.66e-07,3.52e-07,1.16e-06,7.92e-07,5.28e-07,3.81e-07,1.76e-07,1.17e-07,0.0,1.47e-08,0.0,1.92e-06,1.64e-06,7.34e-08,3.63847277696732e-06
496,Midwest,2017,January,3.95e-06,1.19e-06,4.69e-07,1.83e-06,1.14e-06,8.07e-07,4.69e-07,1.03e-07,1.61e-07,0.0,1.03e-07,5.87e-08,3.01e-06,1.89e-06,2.79e-07,5.16428000160676e-06
497,Midwest,2017,July,4.94e-06,8.51e-07,5.87e-07,1.82e-06,1.44e-06,7.78e-07,5.72e-07,1.91e-07,2.05e-07,1.47e-08,5.87e-08,8.8e-08,3.76e-06,1.8e-06,3.67e-07,5.79514192370395e-06
498,Midwest,2017,June,3.8e-06,1.09e-06,6.31e-07,1.69e-06,1.07e-06,5.58e-07,4.84e-07,1.32e-07,1.61e-07,2.93e-08,5.87e-08,0.0,2.9e-06,1.85e-06,2.2e-07,4.90019814854423e-06
499,Midwest,2017,March,3.18e-06,1.12e-06,5.72e-07,1.32e-06,9.83e-07,3.67e-07,3.67e-07,4.4e-07,1.32e-07,0.0,2.93e-08,8.8e-08,2.64e-06,1.48e-06,1.47e-07,4.32802056099769e-06
500,Midwest,2017,May,4.06e-06,1.06e-06,7.48e-07,1.76e-06,1.16e-06,4.11e-07,4.11e-07,2.2e-07,1.32e-07,0.0,4.4e-08,1.47e-08,3.26e-06,1.78e-06,2.79e-07,5.1496087893033e-06
501,Midwest,2017,November,3.95e-06,8.51e-07,4.11e-07,1.76e-06,1.06e-06,5.72e-07,4.4e-07,3.08e-07,1.17e-07,0.0,7.34e-08,5.87e-08,2.8e-06,1.82e-06,1.76e-07,4.82684206572449e-06
502,Midwest,2017,October,3.93e-06,9.24e-07,5.13e-07,1.76e-06,9.68e-07,5.28e-07,4.84e-07,2.35e-07,2.05e-07,0.0,4.4e-08,2.93e-08,2.95e-06,1.8e-06,3.08e-07,4.88552693236636e-06
503,Midwest,2017,September,4.46e-06,1.04e-06,5.28e-07,1.94e-06,1.31e-06,7.92e-07,3.37e-07,2.79e-07,1.17e-07,0.0,2.93e-08,5.87e-08,3.35e-06,2e-06,4.99e-07,5.50171782340266e-06
504,Midwest,2018,April,3.05e-06,1.29e-06,3.81e-07,1.48e-06,9.08e-07,4.83e-07,5.13e-07,1.9e-07,1.03e-07,0.0,5.86e-08,1.46e-08,2.72e-06,1.49e-06,2.05e-07,4.35080894831839e-06
505,Midwest,2018,August,4.04e-06,1.01e-06,7.18e-07,1.82e-06,9.38e-07,7.76e-07,3.52e-07,1.61e-07,1.46e-07,0.0,1.46e-08,2.93e-08,3.16e-06,1.79e-06,2.78e-07,5.06861735964461e-06
506,Midwest,2018,December,3.13e-06,8.64e-07,3.96e-07,1.25e-06,9.81e-07,4.98e-07,4.83e-07,1.9e-07,1.46e-07,0.0,1.46e-08,1.46e-08,2.46e-06,1.42e-06,2.2e-07,4.02852745327397e-06
507,Midwest,2018,February,2.92e-06,9.08e-07,4.69e-07,1.1e-06,7.47e-07,5.27e-07,4.83e-07,1.76e-07,1.46e-07,0.0,4.39e-08,5.86e-08,2.23e-06,1.46e-06,1.76e-07,3.823439174955e-06
508,Midwest,2018,January,3.59e-06,1.17e-06,5.86e-07,1.85e-06,9.23e-07,5.57e-07,3.22e-07,1.76e-07,1.46e-07,0.0,7.32e-08,1.46e-08,2.59e-06,2.05e-06,3.08e-07,4.7756343967879e-06
509,Midwest,2018,July,4.2e-06,9.08e-07,4.83e-07,1.85e-06,1.2e-06,6.45e-07,4.98e-07,1.03e-07,1.76e-07,0.0,1.46e-08,5.86e-08,3.5e-06,1.52e-06,3.08e-07,5.11256479676942e-06
510,Midwest,2018,June,3.96e-06,1.13e-06,5.13e-07,1.66e-06,1.36e-06,6.59e-07,2.49e-07,2.49e-07,2.78e-07,1.46e-08,5.86e-08,0.0,3.18e-06,1.74e-06,2.78e-07,5.08326650556748e-06
511,Midwest,2018,March,3.12e-06,9.81e-07,3.96e-07,1.08e-06,1.03e-06,5.13e-07,4.1e-07,1.76e-07,2.78e-07,1.46e-08,2.93e-08,0.0,2.2e-06,1.74e-06,2.34e-07,4.10177325670247e-06
512,Midwest,2018,May,3.66e-06,8.94e-07,5.86e-07,1.36e-06,9.23e-07,7.03e-07,4.98e-07,2.05e-07,2.05e-07,0.0,5.86e-08,2.93e-08,3.11e-06,1.33e-06,1.46e-07,4.57054627191381e-06
513,Midwest,2018,November,3.08e-06,1.01e-06,4.39e-07,1.33e-06,8.35e-07,4.54e-07,2.93e-07,2.49e-07,2.64e-07,0.0,5.86e-08,5.86e-08,2.49e-06,1.39e-06,2.2e-07,4.08712409640155e-06
514,Midwest,2018,October,3.55e-06,8.64e-07,4.1e-07,1.42e-06,9.81e-07,6.74e-07,2.93e-07,3.22e-07,1.32e-07,0.0,4.39e-08,4.39e-08,2.78e-06,1.49e-06,2.05e-07,4.42405472814112e-06
515,Midwest,2018,September,3.79e-06,9.96e-07,4.69e-07,1.64e-06,1.14e-06,6.3e-07,3.81e-07,2.49e-07,1.46e-07,0.0,2.93e-08,4.39e-08,2.86e-06,1.8e-06,3.66e-07,4.80493269700294e-06
516,Midwest,2019,April,3.25e-06,1.05e-06,5.41e-07,1.2e-06,1.16e-06,5.12e-07,2.49e-07,2.34e-07,1.46e-07,0.0,4.39e-08,2.93e-08,2.56e-06,1.59e-06,2.05e-07,4.30200433306499e-06
517,Midwest,2019,August,3.83e-06,1.07e-06,6.15e-07,1.71e-06,9.51e-07,6.88e-07,3.95e-07,1.46e-07,1.32e-07,0.0,4.39e-08,2.93e-08,3.32e-06,1.42e-06,2.34e-07,4.90194224241433e-06
