Region,Year,Month,Male,Female,Age 10-19,Age 20-29,Age 30-39,Age 40-49,Age 50-59,Age 60-69,Age 70+,AAPI,Native,Asian,Black,White,Hispanic
Midwest,1986,November,3.16E-06,9.69E-07,5.10E-07,1.29E-06,1.10E-06,4.08E-07,2.72E-07,1.70E-07,1.36E-07,0,0,5.10E-08,2.50E-06,1.56E-06,1.36E-07
Midwest,1986,October,3.16E-06,1.29E-06,4.42E-07,1.75E-06,9.01E-07,4.25E-07,2.55E-07,2.21E-07,2.21E-07,0,5.10E-08,3.40E-08,2.68E-06,1.67E-06,6.80E-08
Midwest,1986,September,4.40E-06,1.38E-06,6.63E-07,2.23E-06,1.41E-06,4.59E-07,3.91E-07,1.87E-07,3.06E-07,0,3.40E-08,0,3.35E-06,2.38E-06,3.40E-07
Midwest,1987,April,2.52E-06,1.17E-06,5.08E-07,1.15E-06,9.83E-07,2.71E-07,1.19E-07,2.88E-07,2.03E-07,0,3.39E-08,0,2.08E-06,1.56E-06,0
Midwest,1987,August,3.46E-06,1.42E-06,7.12E-07,1.59E-06,9.15E-07,5.42E-07,2.88E-07,1.69E-07,4.57E-07,0,3.39E-08,1.69E-08,2.71E-06,2.08E-06,0
Midwest,1987,December,2.88E-06,9.83E-07,4.57E-07,1.14E-06,9.66E-07,2.88E-07,3.05E-07,1.69E-07,2.37E-07,0,5.08E-08,1.69E-08,1.98E-06,1.80E-06,0
Midwest,1987,February,3.03E-06,1.58E-06,4.07E-07,1.36E-06,1.14E-06,6.10E-07,2.71E-07,2.37E-07,3.22E-07,0,3.39E-08,3.39E-08,2.27E-06,2.24E-06,0
Midwest,1987,January,2.68E-06,1.39E-06,3.90E-07,1.37E-06,9.15E-07,3.39E-07,1.86E-07,3.39E-07,2.20E-07,0,8.47E-08,5.08E-08,1.88E-06,2.03E-06,0
Midwest,1987,July,3.59E-06,1.30E-06,5.42E-07,1.51E-06,1.34E-06,5.59E-07,3.73E-07,2.03E-07,2.54E-07,0,5.08E-08,3.39E-08,2.73E-06,2.07E-06,0
Midwest,1987,June,3.68E-06,1.25E-06,4.57E-07,1.68E-06,1.22E-06,6.10E-07,2.71E-07,1.52E-07,3.56E-07,0,0,0,2.73E-06,2.17E-06,0
Midwest,1987,March,3.24E-06,1.42E-06,7.12E-07,1.46E-06,1.07E-06,3.56E-07,2.88E-07,2.71E-07,3.56E-07,0,3.39E-08,6.78E-08,2.54E-06,2.00E-06,0
Midwest,1987,May,3.27E-06,9.15E-07,3.90E-07,1.56E-06,1.22E-06,4.07E-07,1.86E-07,1.19E-07,1.19E-07,0,0,1.69E-08,2.69E-06,1.47E-06,0
Midwest,1987,November,2.90E-06,1.25E-06,4.91E-07,1.46E-06,1.03E-06,3.56E-07,1.69E-07,1.02E-07,2.20E-07,0,1.69E-08,1.69E-08,2.36E-06,1.76E-06,0
Midwest,1987,October,3.25E-06,1.42E-06,6.61E-07,1.44E-06,1.15E-06,5.25E-07,2.37E-07,2.03E-07,2.88E-07,0,1.69E-08,3.39E-08,2.54E-06,2.07E-06,0
Midwest,1987,September,3.76E-06,1.47E-06,7.12E-07,1.39E-06,1.22E-06,6.78E-07,2.54E-07,3.22E-07,4.74E-07,0,1.69E-08,3.39E-08,3.07E-06,2.12E-06,0
Midwest,1988,April,3.65E-06,1.32E-06,5.06E-07,1.62E-06,1.23E-06,5.40E-07,2.87E-07,2.03E-07,3.38E-07,0,3.38E-08,3.38E-08,2.58E-06,2.30E-06,0
Midwest,1988,August,4.32E-06,1.59E-06,8.61E-07,1.87E-06,1.40E-06,6.75E-07,2.87E-07,3.38E-07,2.70E-07,0,3.38E-08,6.75E-08,3.65E-06,2.16E-06,0
Midwest,1988,December,4.20E-06,1.18E-06,6.58E-07,1.64E-06,1.38E-06,6.41E-07,3.21E-07,2.19E-07,3.38E-07,0,0,0,3.36E-06,2.03E-06,0
Midwest,1988,February,3.38E-06,1.35E-06,4.22E-07,1.57E-06,1.08E-06,6.58E-07,2.36E-07,1.52E-07,4.22E-07,0,3.38E-08,1.69E-08,2.45E-06,2.23E-06,0
Midwest,1988,January,3.65E-06,1.22E-06,5.74E-07,1.47E-06,1.16E-06,4.39E-07,3.88E-07,3.71E-07,3.04E-07,0,5.06E-08,0,2.68E-06,2.13E-06,0
Midwest,1988,July,4.30E-06,1.32E-06,9.45E-07,1.52E-06,1.55E-06,4.73E-07,3.21E-07,1.69E-07,3.04E-07,0,5.06E-08,0,3.53E-06,2.03E-06,0
Midwest,1988,June,3.66E-06,1.18E-06,6.24E-07,1.77E-06,1.20E-06,3.38E-07,2.03E-07,2.70E-07,1.69E-07,0,5.06E-08,0,2.94E-06,1.86E-06,0
Midwest,1988,March,3.70E-06,1.47E-06,4.56E-07,1.54E-06,1.38E-06,5.23E-07,3.88E-07,2.36E-07,3.04E-07,0,3.38E-08,0,2.95E-06,2.18E-06,0
Midwest,1988,May,3.54E-06,1.30E-06,6.24E-07,1.38E-06,1.35E-06,5.23E-07,2.19E-07,2.03E-07,2.03E-07,0,6.75E-08,3.38E-08,2.94E-06,1.81E-06,0
Midwest,1988,November,3.85E-06,1.55E-06,6.41E-07,1.82E-06,1.30E-06,6.75E-07,2.36E-07,2.53E-07,3.04E-07,0,1.69E-08,1.69E-08,3.16E-06,2.19E-06,0
Midwest,1988,October,3.98E-06,1.30E-06,7.43E-07,1.76E-06,1.27E-06,4.39E-07,3.21E-07,2.19E-07,2.87E-07,0,3.38E-08,3.38E-08,3.26E-06,1.96E-06,0
Midwest,1988,September,4.67E-06,1.38E-06,7.93E-07,2.13E-06,1.35E-06,7.76E-07,2.53E-07,2.36E-07,2.19E-07,0,6.75E-08,1.69E-08,3.65E-06,2.31E-06,0
Midwest,1989,April,4.12E-06,1.45E-06,7.23E-07,1.78E-06,1.51E-06,4.88E-07,2.86E-07,1.85E-07,2.19E-07,0,3.36E-08,1.68E-08,3.23E-06,2.27E-06,3.36E-08
Midwest,1989,August,3.93E-06,1.43E-06,7.74E-07,1.73E-06,1.36E-06,4.71E-07,2.86E-07,1.01E-07,1.85E-07,0,1.68E-08,5.04E-08,3.21E-06,2.09E-06,3.36E-08
Midwest,1989,December,4.25E-06,1.29E-06,8.41E-07,1.65E-06,1.24E-06,6.22E-07,3.53E-07,1.85E-07,2.86E-07,0,5.04E-08,3.36E-08,3.56E-06,1.88E-06,0
Midwest,1989,February,3.13E-06,1.41E-06,5.04E-07,1.41E-06,1.16E-06,5.21E-07,3.87E-07,1.18E-07,1.85E-07,0,5.04E-08,5.04E-08,2.93E-06,1.51E-06,3.36E-08
Midwest,1989,January,3.92E-06,1.31E-06,8.07E-07,1.63E-06,1.14E-06,4.04E-07,3.70E-07,1.85E-07,3.36E-07,0,3.36E-08,0,3.06E-06,2.14E-06,5.04E-08
Midwest,1989,July,4.59E-06,1.06E-06,9.59E-07,1.53E-06,1.40E-06,5.72E-07,3.70E-07,2.35E-07,2.02E-07,0,3.36E-08,0,3.31E-06,2.29E-06,0
Midwest,1989,June,4.44E-06,1.40E-06,7.57E-07,2.15E-06,1.45E-06,5.89E-07,2.02E-07,2.35E-07,2.19E-07,0,6.73E-08,5.04E-08,3.62E-06,2.10E-06,1.68E-08
Midwest,1989,March,3.56E-06,1.35E-06,7.90E-07,1.55E-06,1.09E-06,5.55E-07,2.86E-07,1.68E-07,2.35E-07,0,1.68E-08,0,2.91E-06,1.97E-06,3.36E-08
Midwest,1989,May,3.83E-06,1.33E-06,7.40E-07,1.65E-06,1.46E-06,5.55E-07,1.85E-07,1.18E-07,2.19E-07,0,0,5.04E-08,3.23E-06,1.85E-06,1.68E-08
Midwest,1989,November,4.24E-06,1.36E-06,6.56E-07,1.97E-06,1.09E-06,6.73E-07,3.36E-07,2.52E-07,3.20E-07,0,1.68E-08,1.68E-08,3.30E-06,2.27E-06,1.68E-08
Midwest,1989,October,5.30E-06,1.53E-06,7.90E-07,2.46E-06,1.65E-06,5.72E-07,4.20E-07,2.52E-07,4.04E-07,0,1.68E-08,0,4.02E-06,2.77E-06,1.68E-08
Midwest,1989,September,3.99E-06,1.19E-06,6.22E-07,1.66E-06,1.38E-06,4.71E-07,3.20E-07,1.85E-07,2.52E-07,0,0,3.36E-08,3.03E-06,2.10E-06,1.68E-08
Midwest,1990,April,3.85E-06,1.30E-06,8.70E-07,1.72E-06,1.32E-06,4.52E-07,3.01E-07,2.17E-07,1.51E-07,0,0,0,3.21E-06,1.94E-06,6.69E-08
Midwest,1990,August,3.90E-06,9.20E-07,8.53E-07,1.42E-06,1.30E-06,6.69E-07,1.67E-07,8.36E-08,2.34E-07,0,1.67E-08,1.67E-08,3.09E-06,1.69E-06,3.35E-08
Midwest,1990,December,3.08E-06,1.10E-06,4.85E-07,1.27E-06,1.12E-06,5.02E-07,3.18E-07,1.17E-07,2.01E-07,0,1.67E-08,5.02E-08,2.38E-06,1.74E-06,3.35E-08
Midwest,1990,February,4.00E-06,9.37E-07,6.02E-07,1.67E-06,1.20E-06,4.85E-07,2.51E-07,1.67E-07,3.01E-07,0,0,1.67E-08,3.01E-06,1.91E-06,3.35E-08
Midwest,1990,January,4.62E-06,1.27E-06,9.03E-07,1.91E-06,1.56E-06,5.85E-07,2.34E-07,2.51E-07,1.84E-07,0,3.35E-08,1.67E-08,3.58E-06,2.26E-06,3.35E-08
Midwest,1990,July,3.41E-06,1.46E-06,8.20E-07,1.61E-06,1.19E-06,4.52E-07,1.51E-07,2.17E-07,2.17E-07,0,3.35E-08,0,2.68E-06,2.16E-06,5.02E-08
Midwest,1990,June,4.82E-06,1.37E-06,9.20E-07,2.26E-06,1.42E-06,5.18E-07,2.51E-07,2.84E-07,2.51E-07,0,3.35E-08,0,3.93E-06,2.19E-06,0
Midwest,1990,March,3.60E-06,1.25E-06,9.20E-07,1.44E-06,1.14E-06,6.36E-07,1.84E-07,1.51E-07,2.01E-07,0,1.67E-08,3.35E-08,3.06E-06,1.72E-06,3.35E-08
Midwest,1990,May,4.50E-06,1.40E-06,8.36E-07,1.94E-06,1.59E-06,5.35E-07,3.85E-07,1.00E-07,2.34E-07,0,0,3.35E-08,3.76E-06,2.06E-06,3.35E-08
Midwest,1990,November,2.71E-06,8.70E-07,5.85E-07,1.09E-06,9.03E-07,4.01E-07,1.84E-07,3.35E-08,1.84E-07,0,3.35E-08,3.35E-08,1.94E-06,1.56E-06,0
Midwest,1990,October,3.46E-06,1.22E-06,7.69E-07,1.52E-06,9.87E-07,5.02E-07,2.34E-07,2.17E-07,3.51E-07,0,5.02E-08,1.67E-08,2.74E-06,1.86E-06,5.02E-08
Midwest,1990,September,4.13E-06,1.37E-06,7.53E-07,1.56E-06,1.59E-06,5.85E-07,3.35E-07,1.67E-07,2.34E-07,0,8.36E-08,1.67E-08,3.14E-06,2.26E-06,3.35E-08
Midwest,1991,April,4.46E-06,1.14E-06,1.08E-06,1.76E-06,1.34E-06,5.47E-07,3.48E-07,1.66E-07,1.99E-07,0,1.66E-08,1.66E-08,3.53E-06,2.04E-06,3.31E-08
Midwest,1991,August,6.05E-06,1.41E-06,1.11E-06,2.80E-06,1.44E-06,9.45E-07,3.65E-07,2.65E-07,3.31E-07,0,6.63E-08,1.66E-08,5.07E-06,2.29E-06,1.66E-08
Midwest,1991,December,5.10E-06,1.41E-06,9.94E-07,2.29E-06,1.28E-06,9.28E-07,2.82E-07,2.32E-07,2.32E-07,0,4.97E-08,1.66E-08,4.44E-06,2.01E-06,0
Midwest,1991,February,3.56E-06,1.34E-06,7.96E-07,1.64E-06,1.09E-06,4.97E-07,1.99E-07,9.94E-08,2.32E-07,0,3.31E-08,1.66E-08,2.98E-06,1.86E-06,1.66E-08
Midwest,1991,January,4.52E-06,1.26E-06,9.28E-07,1.89E-06,1.49E-06,4.81E-07,2.49E-07,2.65E-07,2.82E-07,0,3.31E-08,0,3.46E-06,2.29E-06,0
Midwest,1991,July,5.90E-06,1.57E-06,1.08E-06,2.68E-06,1.86E-06,7.79E-07,3.98E-07,2.15E-07,2.49E-07,0,6.63E-08,0,4.74E-06,2.67E-06,4.97E-08
Midwest,1991,June,5.01E-06,1.24E-06,9.28E-07,2.15E-06,1.31E-06,6.46E-07,4.64E-07,2.32E-07,2.49E-07,0,4.97E-08,3.31E-08,4.16E-06,1.97E-06,1.66E-08
Midwest,1991,March,4.62E-06,1.38E-06,1.04E-06,1.79E-06,1.36E-06,7.13E-07,3.31E-07,2.32E-07,2.15E-07,0,1.66E-08,3.31E-08,3.65E-06,2.30E-06,1.66E-08
Midwest,1991,May,4.42E-06,1.62E-06,8.95E-07,1.99E-06,1.38E-06,8.29E-07,3.65E-07,1.16E-07,2.32E-07,0,0,0,3.99E-06,2.06E-06,0
Midwest,1991,November,4.14E-06,1.52E-06,9.12E-07,1.84E-06,1.31E-06,5.97E-07,2.49E-07,6.63E-08,3.48E-07,0,3.31E-08,0,3.84E-06,1.77E-06,4.97E-08
Midwest,1991,October,4.96E-06,1.06E-06,8.95E-07,2.15E-06,1.33E-06,7.79E-07,2.82E-07,1.49E-07,2.15E-07,0,1.66E-08,0,4.21E-06,1.77E-06,4.97E-08
Midwest,1991,September,5.37E-06,1.16E-06,1.04E-06,2.09E-06,1.57E-06,6.30E-07,2.65E-07,2.65E-07,2.98E-07,0,3.31E-08,3.31E-08,4.23E-06,2.20E-06,0
Midwest,1992,April,4.71E-06,1.31E-06,9.68E-07,2.05E-06,1.51E-06,6.73E-07,3.12E-07,1.64E-07,2.30E-07,0,1.64E-08,0,3.86E-06,2.13E-06,4.92E-08
Midwest,1992,August,5.32E-06,1.48E-06,1.38E-06,2.23E-06,1.33E-06,8.37E-07,3.28E-07,1.81E-07,2.79E-07,0,0,9.85E-08,4.48E-06,2.20E-06,1.64E-08
Midwest,1992,December,4.58E-06,1.61E-06,1.00E-06,2.00E-06,1.35E-06,7.71E-07,3.12E-07,2.13E-07,2.79E-07,0,3.28E-08,1.48E-07,3.79E-06,2.17E-06,6.57E-08
Midwest,1992,February,4.28E-06,1.35E-06,7.22E-07,2.10E-06,1.08E-06,4.27E-07,2.30E-07,1.97E-07,4.43E-07,0,1.64E-08,1.64E-08,3.61E-06,1.95E-06,0
Midwest,1992,January,4.68E-06,1.43E-06,1.28E-06,2.23E-06,1.08E-06,6.24E-07,2.95E-07,1.31E-07,2.13E-07,0,4.92E-08,3.28E-08,3.92E-06,2.10E-06,1.64E-08
Midwest,1992,July,5.28E-06,1.41E-06,1.12E-06,2.41E-06,1.49E-06,7.06E-07,3.12E-07,1.31E-07,2.46E-07,0,4.92E-08,3.28E-08,4.35E-06,2.23E-06,3.28E-08
Midwest,1992,June,4.55E-06,1.15E-06,9.03E-07,1.89E-06,1.51E-06,6.24E-07,2.95E-07,1.64E-07,1.48E-07,0,4.92E-08,9.85E-08,3.69E-06,1.85E-06,1.64E-08
Midwest,1992,March,4.40E-06,1.41E-06,9.52E-07,1.79E-06,1.35E-06,5.74E-07,3.77E-07,2.30E-07,2.46E-07,0,3.28E-08,1.64E-08,3.56E-06,2.17E-06,1.64E-08
Midwest,1992,May,4.40E-06,1.28E-06,9.19E-07,2.10E-06,1.33E-06,7.55E-07,2.30E-07,9.85E-08,1.15E-07,0,1.64E-08,3.28E-08,3.69E-06,1.90E-06,3.28E-08
Midwest,1992,November,4.33E-06,1.59E-06,9.52E-07,1.81E-06,1.61E-06,6.89E-07,3.12E-07,1.31E-07,2.46E-07,0,3.28E-08,4.92E-08,3.46E-06,2.38E-06,1.64E-08
Midwest,1992,October,4.48E-06,1.20E-06,8.37E-07,2.15E-06,1.20E-06,7.06E-07,2.79E-07,1.15E-07,1.31E-07,0,3.28E-08,4.92E-08,3.73E-06,1.84E-06,1.64E-08
Midwest,1992,September,4.99E-06,1.35E-06,9.68E-07,2.33E-06,1.31E-06,7.71E-07,2.95E-07,1.81E-07,2.63E-07,0,4.92E-08,4.92E-08,4.12E-06,2.12E-06,3.28E-08
Midwest,1993,April,4.34E-06,1.17E-06,1.02E-06,1.89E-06,1.14E-06,6.34E-07,2.44E-07,1.14E-07,3.42E-07,0,6.51E-08,4.88E-08,3.56E-06,1.82E-06,1.63E-08
Midwest,1993,August,4.88E-06,1.56E-06,1.25E-06,2.03E-06,1.30E-06,7.48E-07,4.07E-07,1.95E-07,2.28E-07,0,1.63E-08,9.76E-08,3.98E-06,2.33E-06,3.25E-08
Midwest,1993,December,3.90E-06,1.20E-06,1.09E-06,1.40E-06,1.11E-06,6.18E-07,1.63E-07,1.30E-07,2.44E-07,0,1.63E-08,0,3.55E-06,1.55E-06,0
Midwest,1993,February,3.48E-06,9.76E-07,6.67E-07,1.45E-06,9.43E-07,4.88E-07,2.28E-07,1.79E-07,1.79E-07,0,1.63E-08,3.25E-08,2.94E-06,1.45E-06,0
Midwest,1993,January,4.38E-06,1.37E-06,9.27E-07,1.89E-06,1.58E-06,5.37E-07,2.44E-07,4.88E-08,2.76E-07,0,1.63E-08,3.25E-08,3.64E-06,2.05E-06,1.63E-08
Midwest,1993,July,5.03E-06,1.27E-06,1.38E-06,2.10E-06,1.07E-06,6.83E-07,3.74E-07,1.63E-07,1.63E-07,0,3.25E-08,0,4.36E-06,1.90E-06,1.63E-08
Midwest,1993,June,4.03E-06,1.37E-06,1.19E-06,1.69E-06,1.15E-06,4.72E-07,2.93E-07,1.63E-07,2.28E-07,0,3.25E-08,1.63E-08,3.63E-06,1.68E-06,4.88E-08
Midwest,1993,March,3.48E-06,1.43E-06,1.04E-06,1.50E-06,1.15E-06,5.53E-07,1.95E-07,1.95E-07,1.14E-07,0,1.63E-08,4.88E-08,3.48E-06,1.30E-06,3.25E-08
Midwest,1993,May,3.43E-06,1.30E-06,6.02E-07,1.69E-06,1.02E-06,5.37E-07,2.60E-07,2.28E-07,9.76E-08,0,1.63E-08,1.63E-08,3.06E-06,1.58E-06,0
Midwest,1993,November,4.31E-06,1.28E-06,1.09E-06,1.87E-06,1.12E-06,6.18E-07,2.76E-07,1.14E-07,2.93E-07,0,0,4.88E-08,3.68E-06,1.87E-06,3.25E-08
Midwest,1993,October,4.80E-06,1.33E-06,1.35E-06,1.94E-06,1.32E-06,6.67E-07,2.44E-07,1.46E-07,2.60E-07,0,6.51E-08,4.88E-08,3.79E-06,2.18E-06,3.25E-08
Midwest,1993,September,4.54E-06,1.11E-06,1.04E-06,2.05E-06,1.27E-06,6.02E-07,2.11E-07,1.46E-07,2.28E-07,0,1.63E-08,1.63E-08,3.89E-06,1.68E-06,3.25E-08
Midwest,1994,April,4.32E-06,1.18E-06,1.36E-06,1.55E-06,1.13E-06,4.84E-07,3.55E-07,1.78E-07,2.42E-07,0,4.84E-08,3.23E-08,3.39E-06,2.03E-06,0
Midwest,1994,August,5.00E-06,1.15E-06,1.19E-06,2.19E-06,1.11E-06,7.10E-07,3.55E-07,1.94E-07,2.26E-07,0,1.61E-08,1.61E-08,3.94E-06,2.16E-06,1.61E-08
Midwest,1994,December,4.39E-06,1.19E-06,9.04E-07,1.90E-06,1.26E-06,6.78E-07,2.74E-07,2.42E-07,1.78E-07,0,4.84E-08,4.84E-08,3.61E-06,1.87E-06,1.61E-08
Midwest,1994,February,3.78E-06,1.34E-06,7.58E-07,1.86E-06,1.00E-06,5.49E-07,3.07E-07,1.94E-07,1.45E-07,0,0,1.61E-08,3.31E-06,1.79E-06,4.84E-08
Midwest,1994,January,4.08E-06,1.31E-06,7.58E-07,1.82E-06,1.11E-06,6.45E-07,3.07E-07,1.13E-07,2.42E-07,0,4.84E-08,4.84E-08,3.21E-06,2.08E-06,3.23E-08
Midwest,1994,July,4.71E-06,1.52E-06,1.13E-06,2.16E-06,1.50E-06,8.07E-07,1.78E-07,1.13E-07,1.29E-07,0,6.45E-08,3.23E-08,4.05E-06,2.08E-06,1.61E-08
Midwest,1994,June,4.58E-06,1.02E-06,9.04E-07,1.78E-06,1.27E-06,6.62E-07,3.39E-07,1.94E-07,1.45E-07,0,1.61E-08,0,3.71E-06,1.86E-06,4.84E-08
Midwest,1994,March,5.37E-06,1.26E-06,1.37E-06,2.44E-06,1.23E-06,6.29E-07,3.23E-07,2.10E-07,1.45E-07,0,9.68E-08,6.45E-08,4.45E-06,1.98E-06,3.23E-08
Midwest,1994,May,4.36E-06,1.00E-06,1.11E-06,1.87E-06,1.11E-06,4.84E-07,1.61E-07,2.26E-07,2.74E-07,0,3.23E-08,1.61E-08,3.68E-06,1.63E-06,1.61E-08
Midwest,1994,November,4.00E-06,1.36E-06,9.20E-07,1.74E-06,1.19E-06,6.62E-07,1.94E-07,8.07E-08,3.07E-07,0,0,0,3.61E-06,1.73E-06,0
Midwest,1994,October,4.53E-06,1.10E-06,1.00E-06,2.03E-06,1.21E-06,6.13E-07,3.39E-07,9.68E-08,1.45E-07,0,4.84E-08,0,4.03E-06,1.52E-06,6.45E-08
Midwest,1994,September,4.10E-06,1.23E-06,1.23E-06,1.47E-06,1.26E-06,6.45E-07,8.07E-08,1.78E-07,3.07E-07,0,3.23E-08,9.68E-08,3.49E-06,1.65E-06,3.23E-08
Midwest,1995,April,3.39E-06,1.14E-06,8.16E-07,1.31E-06,1.01E-06,5.92E-07,1.92E-07,1.44E-07,1.76E-07,0,1.60E-08,1.60E-08,2.80E-06,1.65E-06,0
Midwest,1995,August,4.18E-06,1.36E-06,1.10E-06,1.70E-06,1.34E-06,6.72E-07,1.92E-07,8.00E-08,1.12E-07,0,1.60E-08,6.40E-08,3.39E-06,2.03E-06,1.60E-08
Midwest,1995,December,3.59E-06,1.28E-06,6.40E-07,1.55E-06,1.18E-06,5.12E-07,2.72E-07,1.60E-07,2.24E-07,0,6.40E-08,3.20E-08,2.82E-06,1.94E-06,0
Midwest,1995,February,2.79E-06,1.10E-06,6.24E-07,1.18E-06,1.06E-06,3.36E-07,1.76E-07,6.40E-08,2.40E-07,0,3.20E-08,0,2.74E-06,1.10E-06,3.20E-08
Midwest,1995,January,3.03E-06,1.14E-06,9.92E-07,1.10E-06,7.04E-07,5.28E-07,1.60E-07,2.24E-07,2.88E-07,0,1.60E-08,6.40E-08,2.63E-06,1.46E-06,0
Midwest,1995,July,3.87E-06,9.44E-07,8.80E-07,1.62E-06,9.44E-07,5.76E-07,2.72E-07,1.76E-07,1.92E-07,0,1.60E-08,0,3.14E-06,1.65E-06,1.60E-08
Midwest,1995,June,3.65E-06,1.28E-06,1.18E-06,1.31E-06,1.20E-06,4.64E-07,2.24E-07,1.12E-07,2.72E-07,0,3.20E-08,1.60E-08,3.31E-06,1.57E-06,0
Midwest,1995,March,3.57E-06,1.18E-06,7.84E-07,1.44E-06,9.44E-07,6.08E-07,2.56E-07,2.40E-07,2.24E-07,0,3.20E-08,4.80E-08,3.06E-06,1.58E-06,4.80E-08
Midwest,1995,May,4.03E-06,1.31E-06,9.28E-07,1.95E-06,1.23E-06,5.44E-07,2.24E-07,1.60E-07,1.12E-07,0,4.80E-08,3.20E-08,3.65E-06,1.60E-06,0
Midwest,1995,November,3.31E-06,9.92E-07,6.72E-07,1.52E-06,9.76E-07,5.28E-07,1.60E-07,9.60E-08,2.24E-07,0,4.80E-08,4.80E-08,2.64E-06,1.54E-06,4.80E-08
Midwest,1995,October,3.75E-06,1.09E-06,8.32E-07,1.71E-06,1.09E-06,5.44E-07,2.24E-07,6.40E-08,1.60E-07,0,4.80E-08,9.60E-08,2.98E-06,1.70E-06,0
Midwest,1995,September,3.84E-06,1.15E-06,1.07E-06,1.68E-06,9.60E-07,4.48E-07,1.92E-07,2.24E-07,2.08E-07,0,0,6.40E-08,3.09E-06,1.81E-06,0
Midwest,1996,April,3.16E-06,8.90E-07,6.35E-07,1.33E-06,9.53E-07,4.61E-07,2.38E-07,9.53E-08,7.94E-08,0,1.59E-08,4.77E-08,2.61E-06,1.35E-06,0
Midwest,1996,August,4.05E-06,1.16E-06,1.08E-06,1.78E-06,1.06E-06,4.45E-07,2.38E-07,1.75E-07,1.75E-07,0,3.18E-08,3.18E-08,3.34E-06,1.76E-06,1.59E-08
Midwest,1996,December,3.32E-06,9.85E-07,5.08E-07,1.33E-06,8.26E-07,6.04E-07,3.34E-07,1.43E-07,2.22E-07,0,3.18E-08,4.77E-08,2.62E-06,1.60E-06,7.94E-08
Midwest,1996,February,3.23E-06,8.90E-07,6.83E-07,1.37E-06,9.69E-07,4.29E-07,2.70E-07,6.35E-08,1.43E-07,0,1.59E-08,1.59E-08,2.94E-06,1.13E-06,0
Midwest,1996,January,3.40E-06,9.06E-07,6.35E-07,1.37E-06,9.69E-07,6.04E-07,2.22E-07,1.27E-07,1.27E-07,0,4.77E-08,6.35E-08,2.94E-06,1.26E-06,1.59E-08
Midwest,1996,July,3.51E-06,1.37E-06,8.58E-07,1.51E-06,1.22E-06,5.56E-07,2.07E-07,1.43E-07,9.53E-08,0,3.18E-08,6.35E-08,3.16E-06,1.59E-06,1.59E-08
Midwest,1996,June,3.69E-06,1.14E-06,9.06E-07,1.41E-06,1.08E-06,7.15E-07,2.07E-07,1.27E-07,2.07E-07,0,4.77E-08,3.18E-08,3.07E-06,1.64E-06,1.59E-08
Midwest,1996,March,2.70E-06,9.85E-07,5.72E-07,1.59E-06,6.51E-07,3.50E-07,4.77E-08,9.53E-08,2.07E-07,0,0,0,2.37E-06,1.29E-06,3.18E-08
Midwest,1996,May,3.00E-06,8.26E-07,6.04E-07,1.30E-06,7.31E-07,4.61E-07,2.86E-07,1.11E-07,1.59E-07,0,3.18E-08,0,2.40E-06,1.37E-06,0
Midwest,1996,November,3.00E-06,7.94E-07,7.31E-07,1.26E-06,7.63E-07,4.29E-07,1.11E-07,1.59E-07,1.27E-07,0,1.59E-08,3.18E-08,2.22E-06,1.53E-06,1.59E-08
Midwest,1996,October,3.48E-06,1.08E-06,7.63E-07,1.29E-06,1.14E-06,5.08E-07,2.86E-07,7.94E-08,1.43E-07,0,3.18E-08,3.18E-08,2.88E-06,1.60E-06,0
Midwest,1996,September,3.00E-06,9.06E-07,8.58E-07,1.22E-06,7.31E-07,4.77E-07,1.43E-07,9.53E-08,1.75E-07,0,1.59E-08,1.59E-08,2.65E-06,1.21E-06,4.77E-08
Midwest,1997,April,3.25E-06,7.10E-07,6.95E-07,1.34E-06,9.00E-07,4.74E-07,1.74E-07,1.11E-07,1.11E-07,0,6.31E-08,1.58E-08,2.57E-06,1.29E-06,1.58E-08
Midwest,1997,August,3.49E-06,9.63E-07,6.16E-07,1.56E-06,1.04E-06,4.74E-07,2.05E-07,1.26E-07,2.05E-07,0,3.16E-08,0,3.06E-06,1.34E-06,0
Midwest,1997,December,3.32E-06,8.84E-07,6.95E-07,1.33E-06,7.89E-07,5.68E-07,2.21E-07,1.26E-07,2.84E-07,0,3.16E-08,4.74E-08,2.51E-06,1.58E-06,1.58E-08
Midwest,1997,February,2.62E-06,9.00E-07,4.58E-07,1.07E-06,8.05E-07,6.16E-07,1.58E-07,3.16E-08,2.21E-07,0,1.58E-08,1.58E-08,2.07E-06,1.37E-06,1.58E-08
Midwest,1997,January,3.36E-06,1.18E-06,6.95E-07,1.58E-06,9.63E-07,4.10E-07,2.68E-07,1.26E-07,2.53E-07,0,4.74E-08,4.74E-08,2.72E-06,1.70E-06,1.58E-08
Midwest,1997,July,3.30E-06,7.89E-07,6.79E-07,1.37E-06,9.63E-07,4.42E-07,2.05E-07,7.89E-08,1.74E-07,0,1.58E-08,3.16E-08,2.45E-06,1.58E-06,0
Midwest,1997,June,3.28E-06,9.47E-07,8.52E-07,1.36E-06,9.31E-07,5.21E-07,2.05E-07,1.11E-07,1.58E-07,0,0,1.58E-08,2.78E-06,1.41E-06,3.16E-08
Midwest,1997,March,3.00E-06,1.04E-06,7.58E-07,1.34E-06,7.89E-07,5.05E-07,1.74E-07,1.58E-07,1.89E-07,0,0,0,2.53E-06,1.41E-06,1.11E-07
